Temperature,pH,Time
24.25,6.66,10/1/2024 4:29
24.25,6.66,10/1/2024 4:30
24.25,6.66,10/1/2024 4:30
24.25,6.66,10/1/2024 4:31
24.25,6.66,10/1/2024 4:32
24.25,6.66,10/1/2024 4:33
24.25,6.66,10/1/2024 4:34
24.25,6.68,10/1/2024 4:35
24.25,6.66,10/1/2024 4:36
24.25,6.66,10/1/2024 4:37
24.31,6.66,10/1/2024 4:38
24.25,6.66,10/1/2024 4:38
24.25,6.66,10/1/2024 4:39
24.25,6.66,10/1/2024 4:40
24.25,6.66,10/1/2024 4:41
24.25,6.68,10/1/2024 4:42
24.25,6.68,10/1/2024 4:43
24.25,6.66,10/1/2024 4:44
24.25,6.66,10/1/2024 4:45
24.25,6.66,10/1/2024 4:45
24.25,6.66,10/1/2024 4:46
24.25,6.66,10/1/2024 4:47
24.25,6.66,10/1/2024 4:48
24.19,6.66,10/1/2024 4:49
24.25,6.66,10/1/2024 4:50
24.25,6.66,10/1/2024 4:51
24.25,6.66,10/1/2024 4:52
24.25,6.66,10/1/2024 4:53
24.25,6.67,10/1/2024 4:53
24.25,6.67,10/1/2024 4:54
24.25,6.65,10/1/2024 4:55
24.19,6.66,10/1/2024 4:56
24.25,6.71,10/1/2024 4:57
24.25,6.66,10/1/2024 4:58
24.25,6.68,10/1/2024 4:59
24.19,6.66,10/1/2024 5:00
24.25,6.66,10/1/2024 5:00
24.25,6.66,10/1/2024 5:01
24.19,6.66,10/1/2024 5:02
24.25,6.66,10/1/2024 5:03
24.25,6.66,10/1/2024 5:04
24.25,6.67,10/1/2024 5:05
24.19,6.66,10/1/2024 5:06
24.19,6.66,10/1/2024 5:07
24.19,6.65,10/1/2024 5:07
24.19,6.66,10/1/2024 5:08
24.19,6.68,10/1/2024 5:09
24.25,6.65,10/1/2024 5:10
24.19,6.66,10/1/2024 5:11
24.19,6.66,10/1/2024 5:12
24.19,6.65,10/1/2024 5:13
24.13,6.66,10/1/2024 5:14
24.19,6.66,10/1/2024 5:14
24.19,6.66,10/1/2024 5:15
24.19,6.66,10/1/2024 5:16
24.13,6.66,10/1/2024 5:17
24.19,6.66,10/1/2024 5:18
24.19,6.66,10/1/2024 5:19
24.19,6.66,10/1/2024 5:20
24.19,6.66,10/1/2024 5:21
24.19,6.66,10/1/2024 5:21
24.19,6.66,10/1/2024 5:22
24.19,6.67,10/1/2024 5:23
24.19,6.66,10/1/2024 5:24
24.19,6.66,10/1/2024 5:25
24.19,6.67,10/1/2024 5:26
24.19,6.66,10/1/2024 5:27
24.19,6.65,10/1/2024 5:28
24.19,6.66,10/1/2024 5:28
24.19,6.66,10/1/2024 5:29
24.19,6.66,10/1/2024 5:30
24.13,6.65,10/1/2024 5:31
24.19,6.66,10/1/2024 5:32
24.13,6.66,10/1/2024 5:33
24.19,6.66,10/1/2024 5:34
24.13,6.66,10/1/2024 5:35
24.13,6.66,10/1/2024 5:35
24.13,6.66,10/1/2024 5:36
24.13,6.66,10/1/2024 5:37
24.19,6.66,10/1/2024 5:38
24.19,6.6,10/1/2024 5:39
24.19,6.62,10/1/2024 5:40
24.13,6.66,10/1/2024 5:41
24.19,6.66,10/1/2024 5:42
24.19,6.66,10/1/2024 5:43
24.19,6.66,10/1/2024 5:43
24.13,6.6,10/1/2024 5:44
24.19,6.66,10/1/2024 5:45
24.13,6.6,10/1/2024 5:46
24.13,6.66,10/1/2024 5:47
24.19,6.66,10/1/2024 5:48
24.19,6.66,10/1/2024 5:49
24.19,6.66,10/1/2024 5:50
24.13,6.66,10/1/2024 5:50
24.19,6.66,10/1/2024 5:51
24.13,6.61,10/1/2024 5:52
24.19,6.66,10/1/2024 5:53
24.13,6.67,10/1/2024 5:54
24.19,6.66,10/1/2024 5:55
24.19,6.66,10/1/2024 5:56
24.19,6.65,10/1/2024 5:57
24.19,6.66,10/1/2024 5:58
24.25,6.64,10/1/2024 5:58
24.25,6.65,10/1/2024 5:59
24.19,6.66,10/1/2024 6:00
24.19,6.66,10/1/2024 6:01
24.19,6.66,10/1/2024 6:02
24.19,6.68,10/1/2024 6:03
24.13,6.66,10/1/2024 6:04
24.19,6.66,10/1/2024 6:05
24.13,6.66,10/1/2024 6:06
24.19,6.66,10/1/2024 6:06
24.19,6.66,10/1/2024 6:07
24.19,6.68,10/1/2024 6:08
24.19,6.66,10/1/2024 6:09
24.13,6.65,10/1/2024 6:10
24.19,6.66,10/1/2024 6:11
24.13,6.66,10/1/2024 6:12
24.19,6.66,10/1/2024 6:13
24.19,6.68,10/1/2024 6:14
24.19,6.66,10/1/2024 6:14
24.19,6.59,10/1/2024 6:15
24.19,6.65,10/1/2024 6:16
24.19,6.65,10/1/2024 6:17
24.19,6.66,10/1/2024 6:18
24.19,6.67,10/1/2024 6:19
24.19,6.68,10/1/2024 6:20
24.19,6.66,10/1/2024 6:21
24.19,6.66,10/1/2024 6:21
24.19,6.66,10/1/2024 6:22
24.19,6.66,10/1/2024 6:23
24.19,6.68,10/1/2024 6:24
24.19,6.66,10/1/2024 6:25
24.13,6.66,10/1/2024 6:26
24.19,6.66,10/1/2024 6:27
24.19,6.66,10/1/2024 6:28
24.19,6.66,10/1/2024 6:28
24.19,6.66,10/1/2024 6:29
24.19,6.66,10/1/2024 6:30
24.19,6.68,10/1/2024 6:31
24.13,6.66,10/1/2024 6:32
24.19,6.67,10/1/2024 6:33
24.19,6.65,10/1/2024 6:34
24.19,6.66,10/1/2024 6:35
24.19,6.66,10/1/2024 6:36
24.19,6.65,10/1/2024 6:36
24.19,6.67,10/1/2024 6:37
24.19,6.66,10/1/2024 6:38
24.19,6.66,10/1/2024 6:39
24.19,6.66,10/1/2024 6:40
24.19,6.66,10/1/2024 6:41
24.25,6.65,10/1/2024 6:42
24.19,6.66,10/1/2024 6:43
24.25,6.66,10/1/2024 6:43
24.25,6.65,10/1/2024 6:44
24.25,6.65,10/1/2024 6:45
24.25,6.66,10/1/2024 6:46
24.25,6.65,10/1/2024 6:47
24.25,6.66,10/1/2024 6:48
24.25,6.66,10/1/2024 6:49
24.25,6.66,10/1/2024 6:50
24.25,6.66,10/1/2024 6:51
24.25,6.65,10/1/2024 6:51
24.25,6.66,10/1/2024 6:52
24.25,6.65,10/1/2024 6:53
24.31,6.66,10/1/2024 6:54
24.25,6.66,10/1/2024 6:55
24.25,6.66,10/1/2024 6:56
24.25,6.66,10/1/2024 6:57
24.25,6.68,10/1/2024 6:58
24.25,6.66,10/1/2024 6:59
24.25,6.65,10/1/2024 6:59
24.25,6.66,10/1/2024 7:00
24.25,6.66,10/1/2024 7:01
24.19,6.68,10/1/2024 7:02
24.25,6.66,10/1/2024 7:03
24.25,6.65,10/1/2024 7:04
24.25,6.65,10/1/2024 7:05
24.25,6.66,10/1/2024 7:06
24.25,6.66,10/1/2024 7:06
24.25,6.66,10/1/2024 7:07
24.25,6.66,10/1/2024 7:08
24.25,6.66,10/1/2024 7:09
24.25,6.65,10/1/2024 7:10
24.25,6.68,10/1/2024 7:11
24.25,6.66,10/1/2024 7:12
24.25,6.66,10/1/2024 7:13
24.25,6.65,10/1/2024 7:14
24.25,6.66,10/1/2024 7:14
24.25,6.66,10/1/2024 7:15
24.25,6.66,10/1/2024 7:16
24.31,6.66,10/1/2024 7:17
24.25,6.66,10/1/2024 7:18
24.25,6.68,10/1/2024 7:19
24.31,6.65,10/1/2024 7:20
24.25,6.66,10/1/2024 7:21
24.31,6.66,10/1/2024 7:22
24.31,6.68,10/1/2024 7:22
24.25,6.66,10/1/2024 7:23
24.25,6.66,10/1/2024 7:24
24.25,6.66,10/1/2024 7:25
24.25,6.66,10/1/2024 7:26
24.25,6.68,10/1/2024 7:27
24.25,6.65,10/1/2024 7:28
24.25,6.66,10/1/2024 7:29
24.25,6.65,10/1/2024 7:29
24.31,6.7,10/1/2024 7:30
24.31,6.66,10/1/2024 7:31
24.31,6.66,10/1/2024 7:32
24.31,6.66,10/1/2024 7:33
24.31,6.66,10/1/2024 7:34
24.31,6.66,10/1/2024 7:35
24.31,6.62,10/1/2024 7:36
24.31,6.66,10/1/2024 7:37
24.31,6.66,10/1/2024 7:37
24.31,6.66,10/1/2024 7:38
24.31,6.66,10/1/2024 7:39
24.31,6.66,10/1/2024 7:40
24.31,6.66,10/1/2024 7:41
24.31,6.66,10/1/2024 7:42
24.31,6.66,10/1/2024 7:43
24.31,6.68,10/1/2024 7:44
24.31,6.68,10/1/2024 7:45
24.31,6.66,10/1/2024 7:45
24.31,6.66,10/1/2024 7:46
24.31,6.66,10/1/2024 7:47
24.31,6.66,10/1/2024 7:48
24.31,6.67,10/1/2024 7:49
24.31,6.65,10/1/2024 7:50
24.38,6.66,10/1/2024 7:51
24.38,6.66,10/1/2024 7:52
24.31,6.7,10/1/2024 7:52
24.38,6.67,10/1/2024 7:53
24.38,6.66,10/1/2024 7:54
24.31,6.66,10/1/2024 7:55
24.31,6.66,10/1/2024 7:56
24.38,6.67,10/1/2024 7:57
24.38,6.7,10/1/2024 7:58
24.38,6.66,10/1/2024 7:59
24.38,6.66,10/1/2024 7:59
24.38,6.66,10/1/2024 8:00
24.31,6.68,10/1/2024 8:01
24.38,6.68,10/1/2024 8:02
24.38,6.66,10/1/2024 8:03
24.38,6.66,10/1/2024 8:04
24.44,6.7,10/1/2024 8:05
24.44,6.66,10/1/2024 8:06
24.44,6.66,10/1/2024 8:07
24.38,6.68,10/1/2024 8:07
24.44,6.66,10/1/2024 8:08
24.38,6.66,10/1/2024 8:09
24.44,6.66,10/1/2024 8:10
24.44,6.66,10/1/2024 8:11
24.44,6.67,10/1/2024 8:12
24.44,6.67,10/1/2024 8:13
24.44,6.66,10/1/2024 8:14
24.44,6.68,10/1/2024 8:15
24.38,6.66,10/1/2024 8:15
24.44,6.68,10/1/2024 8:16
24.5,6.66,10/1/2024 8:17
24.44,6.68,10/1/2024 8:18
24.44,6.66,10/1/2024 8:19
24.44,6.68,10/1/2024 8:20
24.44,6.66,10/1/2024 8:21
24.5,6.66,10/1/2024 8:22
24.5,6.67,10/1/2024 8:23
24.5,6.7,10/1/2024 8:23
24.5,6.68,10/1/2024 8:24
24.5,6.66,10/1/2024 8:25
24.5,6.66,10/1/2024 8:26
24.5,6.66,10/1/2024 8:27
24.5,6.68,10/1/2024 8:28
24.56,6.66,10/1/2024 8:29
24.56,6.7,10/1/2024 8:30
24.56,6.68,10/1/2024 8:30
24.56,6.68,10/1/2024 8:31
24.56,6.67,10/1/2024 8:32
24.56,6.68,10/1/2024 8:33
24.56,6.67,10/1/2024 8:34
24.56,6.68,10/1/2024 8:35
24.56,6.66,10/1/2024 8:36
24.56,6.67,10/1/2024 8:37
24.56,6.66,10/1/2024 8:38
24.56,6.68,10/1/2024 8:38
24.63,6.68,10/1/2024 8:39
24.63,6.68,10/1/2024 8:40
24.63,6.66,10/1/2024 8:41
24.63,6.66,10/1/2024 8:42
24.63,6.66,10/1/2024 8:43
24.63,6.66,10/1/2024 8:44
24.56,6.68,10/1/2024 8:45
24.63,6.67,10/1/2024 8:45
24.63,6.7,10/1/2024 8:46
24.63,6.7,10/1/2024 8:47
24.69,6.66,10/1/2024 8:48
24.69,6.71,10/1/2024 8:49
24.69,6.68,10/1/2024 8:50
24.69,6.68,10/1/2024 8:51
24.75,6.68,10/1/2024 8:52
24.69,6.68,10/1/2024 8:53
24.69,6.7,10/1/2024 8:53
24.69,6.68,10/1/2024 8:54
24.69,6.68,10/1/2024 8:55
24.69,6.67,10/1/2024 8:56
24.75,6.67,10/1/2024 8:57
24.75,6.66,10/1/2024 8:58
24.75,6.7,10/1/2024 8:59
24.75,6.7,10/1/2024 9:00
24.75,6.68,10/1/2024 9:00
24.75,6.7,10/1/2024 9:01
24.75,6.68,10/1/2024 9:02
24.81,6.7,10/1/2024 9:03
24.75,6.66,10/1/2024 9:04
24.81,6.7,10/1/2024 9:05
24.81,6.7,10/1/2024 9:06
24.81,6.7,10/1/2024 9:07
24.81,6.7,10/1/2024 9:08
24.81,6.68,10/1/2024 9:08
24.88,6.67,10/1/2024 9:09
24.88,6.66,10/1/2024 9:10
24.88,6.7,10/1/2024 9:11
24.88,6.68,10/1/2024 9:12
24.81,6.7,10/1/2024 9:13
24.94,6.68,10/1/2024 9:14
24.88,6.7,10/1/2024 9:15
24.94,6.7,10/1/2024 9:16
24.94,6.7,10/1/2024 9:16
24.94,6.67,10/1/2024 9:17
24.94,6.7,10/1/2024 9:18
24.94,6.64,10/1/2024 9:19
24.94,6.63,10/1/2024 9:20
24.94,6.7,10/1/2024 9:21
24.94,6.7,10/1/2024 9:22
25,6.7,10/1/2024 9:23
25,6.71,10/1/2024 9:24
25,6.68,10/1/2024 9:24
25,6.7,10/1/2024 9:25
25,6.7,10/1/2024 9:26
25,6.71,10/1/2024 9:27
25,6.7,10/1/2024 9:28
25.06,6.68,10/1/2024 9:29
25.06,6.71,10/1/2024 9:30
25.06,6.71,10/1/2024 9:31
25.06,6.71,10/1/2024 9:32
25.06,6.71,10/1/2024 9:32
25.13,6.68,10/1/2024 9:33
25.06,6.68,10/1/2024 9:34
25.13,6.7,10/1/2024 9:35
25.13,6.71,10/1/2024 9:36
25.13,6.7,10/1/2024 9:37
25.13,6.7,10/1/2024 9:38
25.19,6.7,10/1/2024 9:39
25.19,6.71,10/1/2024 9:40
25.19,6.7,10/1/2024 9:40
25.19,6.72,10/1/2024 9:41
25.19,6.73,10/1/2024 9:42
25.19,6.71,10/1/2024 9:43
25.25,6.7,10/1/2024 9:44
25.25,6.74,10/1/2024 9:45
25.25,6.74,10/1/2024 9:46
25.31,6.73,10/1/2024 9:47
25.25,6.7,10/1/2024 9:47
25.31,6.71,10/1/2024 9:48
25.31,6.71,10/1/2024 9:49
25.31,6.73,10/1/2024 9:50
25.31,6.73,10/1/2024 9:51
25.31,6.74,10/1/2024 9:52
25.38,6.73,10/1/2024 9:53
25.38,6.71,10/1/2024 9:54
25.31,6.74,10/1/2024 9:55
25.38,6.74,10/1/2024 9:55
25.38,6.74,10/1/2024 9:56
25.38,6.73,10/1/2024 9:57
25.38,6.74,10/1/2024 9:58
25.44,6.73,10/1/2024 9:59
25.44,6.75,10/1/2024 10:00
25.5,6.73,10/1/2024 10:01
25.44,6.74,10/1/2024 10:02
25.5,6.73,10/1/2024 10:03
25.44,6.74,10/1/2024 10:04
25.5,6.74,10/1/2024 10:04
25.56,6.75,10/1/2024 10:05
25.5,6.73,10/1/2024 10:06
25.5,6.73,10/1/2024 10:07
25.56,6.74,10/1/2024 10:08
25.56,6.73,10/1/2024 10:09
25.63,6.74,10/1/2024 10:10
25.63,6.74,10/1/2024 10:11
25.63,6.73,10/1/2024 10:11
25.63,6.76,10/1/2024 10:12
25.69,6.73,10/1/2024 10:13
25.63,6.76,10/1/2024 10:14
25.69,6.74,10/1/2024 10:15
25.69,6.74,10/1/2024 10:16
25.69,6.74,10/1/2024 10:17
25.69,6.75,10/1/2024 10:18
25.69,6.74,10/1/2024 10:19
25.69,6.75,10/1/2024 10:19
25.69,6.75,10/1/2024 10:20
25.75,6.75,10/1/2024 10:21
25.81,6.76,10/1/2024 10:22
25.81,6.76,10/1/2024 10:23
25.81,6.76,10/1/2024 10:24
25.81,6.74,10/1/2024 10:25
25.81,6.75,10/1/2024 10:26
25.81,6.74,10/1/2024 10:26
25.81,6.76,10/1/2024 10:27
25.88,6.75,10/1/2024 10:28
25.88,6.74,10/1/2024 10:29
25.88,6.77,10/1/2024 10:30
25.88,6.77,10/1/2024 10:31
25.94,6.75,10/1/2024 10:32
25.94,6.75,10/1/2024 10:33
25.94,6.76,10/1/2024 10:34
25.94,6.75,10/1/2024 10:34
25.94,6.75,10/1/2024 10:35
25.94,6.76,10/1/2024 10:36
26,6.77,10/1/2024 10:37
26,6.76,10/1/2024 10:38
26,6.74,10/1/2024 10:39
26,6.75,10/1/2024 10:40
26,6.77,10/1/2024 10:41
26.06,6.76,10/1/2024 10:41
26.06,6.76,10/1/2024 10:42
26.06,6.76,10/1/2024 10:43
26.06,6.77,10/1/2024 10:44
26.06,6.76,10/1/2024 10:45
26.06,6.76,10/1/2024 10:46
26.13,6.77,10/1/2024 10:47
26.13,6.76,10/1/2024 10:48
26.13,6.78,10/1/2024 10:49
26.13,6.74,10/1/2024 10:49
26.13,6.75,10/1/2024 10:50
26.19,6.77,10/1/2024 10:51
26.19,6.75,10/1/2024 10:52
26.19,6.77,10/1/2024 10:53
26.19,6.78,10/1/2024 10:54
26.19,6.76,10/1/2024 10:55
26.25,6.76,10/1/2024 10:56
26.25,6.77,10/1/2024 10:56
26.25,6.78,10/1/2024 10:57
26.25,6.79,10/1/2024 10:58
26.25,6.77,10/1/2024 10:59
26.25,6.77,10/1/2024 11:00
26.31,6.78,10/1/2024 11:01
26.31,6.77,10/1/2024 11:02
26.25,6.79,10/1/2024 11:03
26.31,6.79,10/1/2024 11:04
26.31,6.79,10/1/2024 11:04
26.38,6.79,10/1/2024 11:05
26.38,6.77,10/1/2024 11:06
26.38,6.78,10/1/2024 11:07
26.38,6.78,10/1/2024 11:08
26.38,6.77,10/1/2024 11:09
26.38,6.78,10/1/2024 11:10
26.44,6.77,10/1/2024 11:11
26.44,6.79,10/1/2024 11:12
26.44,6.78,10/1/2024 11:12
26.5,6.78,10/1/2024 11:13
26.5,6.79,10/1/2024 11:14
26.44,6.79,10/1/2024 11:15
26.5,6.78,10/1/2024 11:16
26.5,6.78,10/1/2024 11:17
26.5,6.77,10/1/2024 11:18
26.56,6.8,10/1/2024 11:19
26.5,6.81,10/1/2024 11:19
26.56,6.79,10/1/2024 11:20
26.56,6.79,10/1/2024 11:21
26.56,6.77,10/1/2024 11:22
26.63,6.81,10/1/2024 11:23
26.56,6.79,10/1/2024 11:24
26.63,6.79,10/1/2024 11:25
26.56,6.8,10/1/2024 11:26
26.56,6.79,10/1/2024 11:27
26.56,6.83,10/1/2024 11:27
26.63,6.78,10/1/2024 11:28
26.63,6.82,10/1/2024 11:29
26.63,6.78,10/1/2024 11:30
26.63,6.79,10/1/2024 11:31
26.69,6.79,10/1/2024 11:32
26.69,6.79,10/1/2024 11:33
26.69,6.74,10/1/2024 11:34
26.69,6.78,10/1/2024 11:34
26.75,6.79,10/1/2024 11:35
26.69,6.79,10/1/2024 11:36
26.69,6.8,10/1/2024 11:37
26.69,6.8,10/1/2024 11:38
26.69,6.78,10/1/2024 11:39
26.75,6.82,10/1/2024 11:40
26.81,6.79,10/1/2024 11:41
26.75,6.81,10/1/2024 11:42
26.75,6.79,10/1/2024 11:42
26.69,6.79,10/1/2024 11:43
26.75,6.81,10/1/2024 11:44
26.75,6.78,10/1/2024 11:45
26.75,6.82,10/1/2024 11:46
26.75,6.83,10/1/2024 11:47
26.75,6.79,10/1/2024 11:48
26.75,6.79,10/1/2024 11:49
26.75,6.83,10/1/2024 11:49
26.75,6.79,10/1/2024 11:50
26.81,6.79,10/1/2024 11:51
26.75,6.79,10/1/2024 11:52
26.81,6.79,10/1/2024 11:53
26.75,6.82,10/1/2024 11:54
26.75,6.79,10/1/2024 11:55
26.81,6.82,10/1/2024 11:56
26.81,6.79,10/1/2024 11:57
26.81,6.79,10/1/2024 11:57
26.81,6.82,10/1/2024 11:58
26.88,6.82,10/1/2024 11:59
26.81,6.79,10/1/2024 12:00
26.88,6.79,10/1/2024 12:01
26.88,6.82,10/1/2024 12:02
26.88,6.82,10/1/2024 12:03
26.88,6.8,10/1/2024 12:04
26.88,6.79,10/1/2024 12:04
26.88,6.79,10/1/2024 12:05
26.94,6.81,10/1/2024 12:06
26.88,6.82,10/1/2024 12:07
26.94,6.82,10/1/2024 12:08
26.88,6.82,10/1/2024 12:09
26.88,6.8,10/1/2024 12:10
26.88,6.82,10/1/2024 12:11
26.88,6.79,10/1/2024 12:12
26.94,6.79,10/1/2024 12:12
26.88,6.82,10/1/2024 12:13
26.88,6.82,10/1/2024 12:14
26.94,6.83,10/1/2024 12:15
26.94,6.79,10/1/2024 12:16
26.88,6.81,10/1/2024 12:17
26.94,6.82,10/1/2024 12:18
26.88,6.82,10/1/2024 12:19
26.88,6.82,10/1/2024 12:20
26.88,6.81,10/1/2024 12:20
26.88,6.8,10/1/2024 12:21
26.88,6.82,10/1/2024 12:22
26.94,6.79,10/1/2024 12:23
26.88,6.82,10/1/2024 12:24
26.88,6.82,10/1/2024 12:25
26.88,6.82,10/1/2024 12:26
26.88,6.82,10/1/2024 12:27
26.88,6.82,10/1/2024 12:28
26.88,6.82,10/1/2024 12:28
26.88,6.78,10/1/2024 12:29
26.81,6.82,10/1/2024 12:30
26.94,6.83,10/1/2024 12:31
26.88,6.81,10/1/2024 12:32
26.88,6.82,10/1/2024 12:33
26.88,6.82,10/1/2024 12:34
26.88,6.82,10/1/2024 12:35
26.88,6.82,10/1/2024 12:36
26.94,6.83,10/1/2024 12:36
26.94,6.78,10/1/2024 12:37
26.94,6.79,10/1/2024 12:38
26.94,6.79,10/1/2024 12:39
26.88,6.81,10/1/2024 12:40
26.94,6.83,10/1/2024 12:41
26.94,6.81,10/1/2024 12:42
26.94,6.79,10/1/2024 12:43
26.88,6.75,10/1/2024 12:44
26.94,6.83,10/1/2024 12:45
26.94,6.83,10/1/2024 12:45
26.88,6.79,10/1/2024 12:46
26.88,6.82,10/1/2024 12:47
26.94,6.83,10/1/2024 12:48
26.94,6.82,10/1/2024 12:49
26.94,6.82,10/1/2024 12:50
26.94,6.82,10/1/2024 12:51
27,6.79,10/1/2024 12:52
27,6.83,10/1/2024 12:53
26.94,6.79,10/1/2024 12:53
27,6.82,10/1/2024 12:54
26.94,6.82,10/1/2024 12:55
27,6.82,10/1/2024 12:56
27,6.84,10/1/2024 12:57
27,6.82,10/1/2024 12:58
27,6.82,10/1/2024 12:59
27,6.83,10/1/2024 13:00
27,6.83,10/1/2024 13:01
27.06,6.82,10/1/2024 13:01
27,6.82,10/1/2024 13:02
27.06,6.8,10/1/2024 13:03
27,6.83,10/1/2024 13:04
27.06,6.8,10/1/2024 13:05
27.06,6.83,10/1/2024 13:06
27.06,6.82,10/1/2024 13:07
27.06,6.82,10/1/2024 13:08
27.06,6.82,10/1/2024 13:08
27.13,6.85,10/1/2024 13:09
27.13,6.83,10/1/2024 13:10
27.13,6.84,10/1/2024 13:11
27.13,6.83,10/1/2024 13:12
27.13,6.83,10/1/2024 13:13
27.13,6.84,10/1/2024 13:14
27.19,6.83,10/1/2024 13:15
27.19,6.82,10/1/2024 13:16
27.13,6.83,10/1/2024 13:16
27.19,6.82,10/1/2024 13:17
27.13,6.83,10/1/2024 13:18
27.19,6.83,10/1/2024 13:19
27.19,6.83,10/1/2024 13:20
27.19,6.86,10/1/2024 13:21
27.19,6.84,10/1/2024 13:22
27.19,6.83,10/1/2024 13:23
27.19,6.83,10/1/2024 13:24
27.19,6.82,10/1/2024 13:24
27.19,6.84,10/1/2024 13:25
27.19,6.83,10/1/2024 13:26
27.19,6.83,10/1/2024 13:27
27.19,6.84,10/1/2024 13:28
27.19,6.83,10/1/2024 13:29
27.19,6.84,10/1/2024 13:30
27.19,6.84,10/1/2024 13:31
27.19,6.83,10/1/2024 13:31
27.19,6.83,10/1/2024 13:32
27.19,6.84,10/1/2024 13:33
27.19,6.87,10/1/2024 13:34
27.19,6.83,10/1/2024 13:35
27.25,6.84,10/1/2024 13:36
27.25,6.83,10/1/2024 13:37
27.25,6.84,10/1/2024 13:38
27.19,6.83,10/1/2024 13:39
27.25,6.84,10/1/2024 13:39
27.19,6.84,10/1/2024 13:40
27.25,6.82,10/1/2024 13:41
27.25,6.84,10/1/2024 13:42
27.25,6.84,10/1/2024 13:43
27.25,6.83,10/1/2024 13:44
27.31,6.83,10/1/2024 13:45
27.25,6.84,10/1/2024 13:46
27.25,6.83,10/1/2024 13:47
27.31,6.86,10/1/2024 13:47
27.25,6.84,10/1/2024 13:48
27.25,6.84,10/1/2024 13:49
27.25,6.84,10/1/2024 13:50
27.25,6.82,10/1/2024 13:51
27.25,6.84,10/1/2024 13:52
27.25,6.84,10/1/2024 13:53
27.25,6.84,10/1/2024 13:54
27.25,6.83,10/1/2024 13:55
27.25,6.83,10/1/2024 13:55
27.25,6.83,10/1/2024 13:56
27.25,6.84,10/1/2024 13:57
27.25,6.83,10/1/2024 13:58
27.25,6.82,10/1/2024 13:59
27.25,6.83,10/1/2024 14:00
27.25,6.84,10/1/2024 14:01
27.19,6.83,10/1/2024 14:02
27.19,6.79,10/1/2024 14:02
27.19,6.84,10/1/2024 14:03
27.25,6.84,10/1/2024 14:04
27.19,6.84,10/1/2024 14:05
27.19,6.84,10/1/2024 14:06
27.19,6.77,10/1/2024 14:07
27.19,6.83,10/1/2024 14:08
27.19,6.85,10/1/2024 14:09
27.19,6.83,10/1/2024 14:10
27.19,6.79,10/1/2024 14:11
27.19,6.82,10/1/2024 14:11
27.13,6.84,10/1/2024 14:12
27.13,6.83,10/1/2024 14:13
27.13,6.84,10/1/2024 14:14
27.19,6.85,10/1/2024 14:15
27.13,6.82,10/1/2024 14:16
27.13,6.84,10/1/2024 14:17
27.13,6.83,10/1/2024 14:18
27.13,6.83,10/1/2024 14:18
27.13,6.83,10/1/2024 14:19
27.13,6.84,10/1/2024 14:20
27.13,6.82,10/1/2024 14:21
27.13,6.79,10/1/2024 14:22
27.13,6.83,10/1/2024 14:23
27.13,6.84,10/1/2024 14:24
27.13,6.83,10/1/2024 14:25
27.06,6.83,10/1/2024 14:26
27.06,6.82,10/1/2024 14:26
27.06,6.83,10/1/2024 14:27
27.06,6.82,10/1/2024 14:28
27.06,6.79,10/1/2024 14:29
27.06,6.83,10/1/2024 14:30
27.06,6.79,10/1/2024 14:31
27.06,6.83,10/1/2024 14:32
27.06,6.84,10/1/2024 14:33
27,6.82,10/1/2024 14:34
27.06,6.83,10/1/2024 14:34
27.06,6.81,10/1/2024 14:35
27,6.82,10/1/2024 14:36
27,6.82,10/1/2024 14:37
27,6.83,10/1/2024 14:38
27,6.84,10/1/2024 14:39
27,6.83,10/1/2024 14:40
27,6.83,10/1/2024 14:41
27,6.81,10/1/2024 14:41
27,6.83,10/1/2024 14:42
27,6.83,10/1/2024 14:43
27,6.82,10/1/2024 14:44
27,6.83,10/1/2024 14:45
27,6.83,10/1/2024 14:46
26.94,6.83,10/1/2024 14:47
27,6.82,10/1/2024 14:48
27,6.81,10/1/2024 14:49
26.94,6.82,10/1/2024 14:50
26.94,6.82,10/1/2024 14:50
26.94,6.82,10/1/2024 14:51
26.94,6.82,10/1/2024 14:52
26.94,6.82,10/1/2024 14:53
26.94,6.82,10/1/2024 14:54
26.94,6.83,10/1/2024 14:55
26.94,6.82,10/1/2024 14:56
26.94,6.82,10/1/2024 14:57
26.94,6.8,10/1/2024 14:57
26.94,6.82,10/1/2024 14:58
26.94,6.82,10/1/2024 14:59
26.94,6.82,10/1/2024 15:00
26.94,6.82,10/1/2024 15:01
26.94,6.79,10/1/2024 15:02
26.88,6.79,10/1/2024 15:03
26.94,6.82,10/1/2024 15:04
26.88,6.82,10/1/2024 15:05
26.94,6.82,10/1/2024 15:05
26.88,6.81,10/1/2024 15:06
26.88,6.83,10/1/2024 15:07
26.94,6.82,10/1/2024 15:08
26.81,6.79,10/1/2024 15:09
26.88,6.81,10/1/2024 15:10
26.88,6.82,10/1/2024 15:11
26.81,6.82,10/1/2024 15:12
26.88,6.82,10/1/2024 15:12
26.81,6.82,10/1/2024 15:13
26.88,6.83,10/1/2024 15:14
26.81,6.82,10/1/2024 15:15
26.81,6.79,10/1/2024 15:16
26.81,6.82,10/1/2024 15:17
26.81,6.82,10/1/2024 15:18
26.81,6.79,10/1/2024 15:19
26.81,6.82,10/1/2024 15:20
26.81,6.8,10/1/2024 15:20
26.81,6.79,10/1/2024 15:21
26.81,6.79,10/1/2024 15:22
